SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Solubility_mg_L
S=c1[nH]c2ccccc2s1,167.25799999999998,2.95889,47.00970000000001,10.0,2.0,1.0,3.0,0.0,50.0,2.0,0.0,0.0,2.0,15.79,67.33185914979505,3.007619546803024,362.8983534112405,117.999999990507
O=[Si]([O-])O.[K+],116.189,-5.2416,8.6593,5.0,2.0,1.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,60.36,73.33644973319021,0.0,29.87430298092722,115.000000010685
Fc1cccc(F)c1,114.094,1.9648,26.358,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,45.76247392534943,3.077660437970554,166.38833891467198,1140.000000026
CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1,316.39700000000005,2.754700000000001,90.17360000000004,23.0,4.0,2.0,4.0,8.0,124.0,2.0,0.0,0.0,2.0,58.92,136.8586500897431,2.1292981493188137,534.2716070979034,111.800000004965
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,278.348,3.3122000000000025,76.68300000000005,20.0,4.0,0.0,4.0,6.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.815925753105677,420.2996060326553,11.4999999996314
C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,470.56300000000033,3.119900000000002,122.42640000000009,33.0,8.0,2.0,10.0,15.0,188.0,0.0,0.0,0.0,0.0,129.26,195.58876516560508,3.962106145181528,702.5749607742148,11.2900000005888
CCCCCCCCCCCCCO,200.366,4.289700000000004,63.54680000000006,14.0,1.0,1.0,1.0,11.0,86.0,0.0,0.0,0.0,0.0,20.23,89.9127901527849,2.7847655305545773,79.23635259028,100.000000010924
CC(C)(C)OOC(C)(C)c1ccccc1,208.301,3.6684000000000023,61.39100000000005,15.0,2.0,0.0,2.0,3.0,84.0,1.0,0.0,0.0,1.0,18.46,92.1423836950253,2.6788339682610025,296.0620335464123,10.6599999999826
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,402.5720000000002,4.538800000000004,110.16800000000008,28.0,6.0,0.0,6.0,19.0,166.0,0.0,0.0,0.0,0.0,71.06,171.18026054827345,3.5670471683942484,349.22326730711194,1.52999999999574
CCCCCCCCCC(C)C=O,184.323,3.962100000000003,57.83800000000005,13.0,1.0,0.0,1.0,9.0,78.0,0.0,0.0,0.0,0.0,17.07,82.91513638623601,2.948167887963237,109.69210414479323,1.29999999992169
[Y],88.906,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32.752140139249285,0.0,0.0,1.29999999996384
CCCCC(CC)COC(=O)/C=C/C(=O)OCC(CC)CCCC,340.5040000000002,5.061800000000005,97.67000000000009,24.0,4.0,0.0,4.0,14.0,140.0,0.0,0.0,0.0,0.0,52.60000000000001,147.53368282828214,4.039404235710348,328.6503493057081,1.18999999991901
O=[PH]([O-])O.O=[PH]([O-])O.[Ca+2],202.052,-2.9234,28.194599999999998,9.0,4.0,2.0,9.0,0.0,52.0,0.0,0.0,0.0,0.0,120.72,82.42893374467435,-7.199999951999999e-08,69.05865002596163,1.12801116589422
c1ccc2c(c1)[nH]c1ccccc12,167.21099999999998,3.3211000000000013,55.804700000000025,13.0,0.0,1.0,1.0,0.0,62.0,3.0,0.0,0.0,3.0,15.79,76.00389260398168,2.642438259907001,512.8841359099093,1.02999999991316
CCCCCCCC/C=C/CCCCCCCC(=O)N(CCO)CCO,369.5900000000001,4.837100000000006,110.20360000000008,26.0,3.0,2.0,4.0,19.0,154.0,0.0,0.0,0.0,0.0,60.77000000000001,161.22325567261325,3.3930235634029,325.3490495594844,0.999999999993734
CCCCCCCCCCCCCCCCCC(=O)NCCO,327.553,5.356400000000005,99.64150000000008,23.0,2.0,2.0,3.0,18.0,138.0,0.0,0.0,0.0,0.0,49.33,144.17876923721298,3.036229911974311,243.7961725803002,1.00000000002885
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,220.356,4.295620000000004,70.24380000000005,16.0,1.0,1.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,20.23,99.51011590126244,3.5078483379345893,353.871582847577,0.759999999974947
O=[Y],104.905,-0.1213,0.6865,2.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,17.07,33.1021923423365,2.0,2.0,0.699999999984309
[O-2].[O-2].[O-2].[Y+3].[Y+3],225.80900000000003,-0.3614,2.0595,5.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,85.5,80.578062803838,-0.0,4.854752972273344,0.69999999993796
COC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1N,339.17800000000005,3.6145000000000014,86.60910000000001,22.0,4.0,2.0,7.0,3.0,114.0,2.0,0.0,0.0,2.0,81.42,136.51619843272934,2.236680792383185,747.562573088626,0.549999999990348
CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1,452.5310000000001,8.701700000000004,131.08350000000002,32.0,4.0,0.0,5.0,9.0,170.0,3.0,0.0,0.0,3.0,44.760000000000005,191.72031692419023,1.8665041806686111,899.8212602767087,0.330000000011673
[Cu],63.546,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.964098032124472,0.0,0.0,0.320000000000871
CCOc1ccccc1NC(=O)C(=O)Nc1ccccc1CC,312.3690000000001,3.2249000000000017,90.69040000000004,23.0,3.0,2.0,5.0,5.0,120.0,2.0,0.0,0.0,2.0,67.42999999999999,135.2144638087512,2.074000729231524,698.1709828705707,0.300000000030367
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)n2)cc1,665.2410000000002,8.580400000000006,194.16879999999944,49.0,7.0,1.0,8.0,12.0,244.0,7.0,0.0,0.0,7.0,81.65,291.04827957995445,1.2761229406196275,2030.004799964348,0.23000000000277
[Na+].[Na+].[O-2].[O-2].[O-2].[Ti+4],141.844,-6.350900000000001,2.0595,6.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,85.5,95.64367090509276,-0.0,8.754887502163466,0.222000000008614
CC(C)c1ccc2ccccc2c1C(C)C,212.336,5.086600000000004,72.12600000000005,16.0,0.0,0.0,0.0,2.0,84.0,2.0,0.0,0.0,2.0,0.0,98.3027203376118,2.789289725212396,492.3645117435043,0.1250000000061
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,204.357,4.7252000000000045,66.74300000000005,15.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0,2.0,2.0,0.0,94.45757225795508,2.119623126378003,293.1601712439863,0.0940000000066963
Cn1c(=O)cc2c3c(c(Br)ccc31)C(=O)c1ccccc1-2,340.17600000000004,3.512400000000002,85.75750000000001,21.0,3.0,0.0,4.0,0.0,102.0,3.0,0.0,1.0,4.0,39.07,128.51442620583097,2.349565222946309,1001.5781209653658,0.0710000000029474
CCCCCCCC/C=C\CCCCCCCCO.O=P(O)(O)O,366.4789999999999,5.087600000000008,100.80070000000003,24.0,2.0,4.0,6.0,15.0,146.0,0.0,0.0,0.0,0.0,97.99,147.98604077717604,0.0,293.51958274693004,0.0600000000055225
Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(C2CCCCC2)c1,392.5830000000002,7.400840000000007,120.14560000000006,29.0,2.0,2.0,2.0,4.0,156.0,2.0,2.0,2.0,4.0,40.46,175.5394342388437,1.6671198869995685,783.8268980429561,0.0412000000007611
COCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,379.3720000000002,0.4649999999999996,109.71980000000006,28.0,8.0,2.0,8.0,4.0,142.0,4.0,0.0,0.0,4.0,134.48,156.79471210360603,2.2475277234697733,1370.536182552026,0.0180000000005512
FC(F)(F)F,88.00300000000001,1.4756999999999998,7.163,5.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,25.40139263953448,3.0237157840738176,19.11941547876375,18.8000000012047
CCCCCCCCCCCCCCCCOC(=O)Oc1c(Cl)cc(C(=O)OCC)cc1Cl,503.5070000000002,9.1668,134.70649999999998,33.0,5.0,0.0,7.0,18.0,188.0,1.0,0.0,0.0,1.0,61.83,209.00045774980072,2.0781203308090874,670.2549708593634,0.0370000000032725
CCCCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)OCC.Cl,421.0260000000001,3.640270000000001,116.80650000000006,28.0,4.0,4.0,8.0,17.0,166.0,0.0,0.0,0.0,0.0,117.3,176.38779994700258,0.0,422.2549794394147,246999.99999131
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,404.5910000000004,7.111300000000008,118.37600000000008,29.0,4.0,0.0,4.0,17.0,164.0,1.0,0.0,0.0,1.0,52.60000000000001,176.91543795213389,2.3166728863167485,567.6967115582063,6.69999999995005
CC(=O)c1cc(Nc2nc(Nc3cc(C(C)=O)c(N)c4c3C(=O)c3ccccc3C4=O)nc(-c3ccccc3)n2)c2c(c1N)C(=O)c1ccccc1C2=O,713.71,6.146200000000005,200.1601999999997,54.0,13.0,4.0,13.0,7.0,262.0,6.0,0.0,2.0,8.0,217.19,306.0323310622751,1.310532033693906,2560.7450085084542,8.00000000064276
C=CCN(CC=C)c1cc(NC(C)=O)c(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,488.88800000000026,5.717200000000005,128.84150000000005,34.0,9.0,1.0,13.0,11.0,178.0,2.0,0.0,0.0,2.0,152.57,199.0345289904944,2.679815590931317,1172.8291848119884,19.9999999979661
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,225.25100000000003,2.43452,65.26680000000002,17.0,4.0,1.0,4.0,1.0,84.0,3.0,0.0,0.0,3.0,50.94,98.12467273020091,2.231574637429139,654.9473648267207,1.00000000000514
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,368.5610000000001,6.408400000000008,115.17560000000006,27.0,2.0,2.0,2.0,4.0,148.0,2.0,0.0,0.0,2.0,40.46,164.82121231710894,2.635012118953408,748.1833421841262,0.999999999995221
O=C1C=Cc2ccccc2/C1=N/Nc1ccc2ccccc2c1S(=O)(=O)[O-].O=C1C=Cc2ccccc2/C1=N/Nc1ccc2ccccc2c1S(=O)(=O)[O-].[Ba+2],892.1300000000001,5.931200000000006,210.8617999999997,55.0,12.0,2.0,15.0,6.0,268.0,6.0,0.0,2.0,8.0,197.32,355.48761265633243,1.836734628214288e-07,2691.6135397542475,1.00000000000732
[Fe+3].[K+].[O-2].[O-2],126.941,-3.2360999999999995,1.373,4.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,57.0,77.8481695843158,-0.0,6.0,1.00000000005156
CCCCCCCCCCCC(=O)OC(C)C,242.403,4.858900000000005,73.07200000000006,17.0,2.0,0.0,2.0,11.0,102.0,0.0,0.0,0.0,0.0,26.3,107.12350795893272,3.10164393503676,175.7606331626225,0.999999999983181
CCCCCCCCCCCCC(CCCCCCCCCC)C(=O)O,368.6460000000001,8.529000000000007,114.8138000000001,26.0,1.0,1.0,2.0,21.0,156.0,0.0,0.0,0.0,0.0,37.3,164.08867551119135,3.462612790466041,287.9352303717598,0.50000000000995
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,425.40500000000014,4.594680000000004,112.94850000000004,31.0,9.0,1.0,12.0,8.0,160.0,2.0,0.0,0.0,2.0,167.13,176.65961905114983,2.6073291407288486,1103.555988696724,0.200000000007046
O=C=Nc1ccc(OP(=S)(Oc2ccc(N=C=O)cc2)Oc2ccc(N=C=O)cc2)cc1,465.38300000000015,5.349800000000004,118.8395,32.0,10.0,0.0,11.0,9.0,158.0,3.0,0.0,0.0,3.0,115.98,186.5315154242601,1.8861579317760235,1116.142647202464,0.150000000006523
[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)Oc2ccc(C(=O)c3ccccc3)c(OS(=O)(=O)c3cccc4c3C=CC(=[N+]=[N-])C4=O)c2OS(=O)(=O)c2cccc3c2C=CC(=[N+]=[N-])C3=O)C1=O,926.879,4.861600000000005,225.0565999999997,65.0,13.0,0.0,22.0,11.0,320.0,5.0,0.0,3.0,8.0,307.59,366.55445571643554,1.374592067985681,3655.2201959382014,0.14000000000685
CC(C)CCCCCCCCCCCCCCC(=O)O.OC[C@H](O)[C@@H](O)[C@H](O)C(O)O,452.629,2.5605,120.44360000000007,31.0,7.0,7.0,8.0,19.0,188.0,0.0,0.0,0.0,0.0,158.68,187.4949670635,0.0,389.7727607365283,0.100000000003484
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,424.7580000000002,7.876200000000009,134.19470000000004,30.0,2.0,1.0,3.0,24.0,180.0,0.0,0.0,0.0,0.0,32.34,189.69896395599665,3.099998932756766,343.75476718749985,0.100000000007054
[H-].[H-].[Ti+2],49.883,0.2225,2.224,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25.344208113416784,-0.0,2.754887502163468,0.0999999999951215
CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OC[C@@H](O)[C@@H]1OC(=O)CCCCCCCCCCCCCCCCC,963.563999999999,17.897399999999976,285.10379999999924,68.0,8.0,1.0,8.0,53.0,402.0,0.0,1.0,1.0,1.0,108.36,420.9979855940546,2.451570895611081,1097.443364495343,0.0499999999986896
CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC,356.54700000000025,5.820000000000007,102.45100000000008,25.0,4.0,0.0,4.0,16.0,148.0,0.0,0.0,0.0,0.0,52.6,154.58822797486303,3.740300634776958,317.8052120710372,0.0499999999991883
CCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,933.581999999999,19.36459999999999,284.0289999999992,66.0,6.0,0.0,6.0,52.0,392.0,0.0,0.0,0.0,0.0,78.9,412.096037765881,4.546947851550269,925.2633673357718,0.0500000000038738
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC,396.7000000000003,9.151600000000002,123.88100000000011,28.0,2.0,0.0,2.0,23.0,168.0,0.0,0.0,0.0,0.0,26.3,177.13787121729547,3.111805563052441,300.8079408824556,0.0500000000043901
CCCCCCC(=O)OCC(COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC,584.8350000000002,8.02720000000001,161.3049999999997,41.0,8.0,0.0,8.0,28.0,240.0,0.0,0.0,0.0,0.0,105.20000000000002,249.51766800672368,5.465300092829316,573.2106466809838,0.0499999999945665
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC,649.1859999999999,16.17339999999996,206.98699999999917,46.0,2.0,0.0,2.0,41.0,276.0,0.0,0.0,0.0,0.0,26.3,291.7068292764343,3.1386720193991167,544.0252588278128,0.0499999999948593
Cc1cc(O)c(C(C)(C)C)cc1C(C)CC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,544.8200000000003,9.946859999999996,169.5063999999996,40.0,3.0,3.0,3.0,5.0,218.0,3.0,0.0,0.0,3.0,60.69,242.86219296174863,2.2970724734234755,1321.6093532761718,0.0400000000043332
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,439.42800000000017,3.8144800000000014,113.90840000000004,32.0,10.0,0.0,11.0,10.0,166.0,2.0,0.0,0.0,2.0,147.48999999999998,183.57527793289276,2.125292797781904,1025.6360245672397,0.022000000002042
[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[Fe+3].[NH4+],285.837,0.94942,35.79279999999999,15.0,6.0,1.0,9.0,0.0,79.0,0.0,0.0,0.0,0.0,179.23999999999998,111.27558636465912,-3.956043955029585e-09,96.50074950135922,0.0200000000009201
[Hf],178.49,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.276582547519773,0.0,0.0,0.0119999999998885
[Hf+4].[O-2].[O-2],210.488,-0.2401,1.373,3.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0,37.23808940434852,-0.0,2.754887502163468,0.0120000000010539
Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,266.127,3.806600000000001,70.74890000000002,17.0,2.0,1.0,4.0,2.0,86.0,2.0,0.0,0.0,2.0,43.09,108.96138469077744,2.5131320514212643,581.3821875173596,0.0099999999993644
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(N=Nc2ccccc2)cc1)c64)C(=O)N(c1ccc(N=Nc2ccccc2)cc1)C5=O,750.774,12.16919999999998,224.0519999999996,58.0,8.0,0.0,10.0,6.0,272.0,9.0,0.0,2.0,11.0,124.2,328.8728805309173,0.9707724661949728,2947.8582028135847,0.0099999999997464
CCCCCCCCCCC/C=C/C/C=C/CCCCCCCCCCCCCCCCCCCCNCCCCCCCCCCC/C=C/C/C=C/CCCCCCCCCCCCCCCCCCCC,1018.9109999999986,26.24660000000005,337.7977000000002,73.0,1.0,1.0,1.0,66.0,432.0,0.0,0.0,0.0,0.0,12.03,463.4415912048591,3.163328504484034,1049.879138297984,0.0001999999999887
N#Cc1ccc(N)cc1,118.13899999999998,1.14048,35.5694,9.0,2.0,1.0,2.0,0.0,44.0,1.0,0.0,0.0,1.0,49.81,53.528815612375,3.0560383962272617,230.0882179862608,8499.99999983706
C=CCOCC(O)CS(=O)(=O)[O-].[Na+],218.206,-3.900899999999997,41.58700000000002,13.0,5.0,1.0,7.0,6.0,72.0,0.0,0.0,0.0,0.0,86.66,99.82417318208378,0.0,225.1791103458067,781099.999974006
N=C(c1ccccc1)c1ccccc1,181.238,3.1027700000000014,58.81470000000003,14.0,1.0,1.0,1.0,2.0,68.0,2.0,0.0,0.0,2.0,23.85,83.53879043922241,2.348637604509715,376.003255415297,299.999999987329
O=C([O-])CS.[Na+],114.10099999999998,-4.329899999999999,18.86,6.0,3.0,1.0,4.0,1.0,30.0,0.0,0.0,0.0,0.0,40.13,63.62841528057961,0.0,46.81274391313339,609099.999946713
CC(CC(=O)[O-])CC(C)(C)C.[K+],196.331,-1.7972999999999977,42.860000000000014,12.0,2.0,0.0,3.0,3.0,66.0,0.0,0.0,0.0,0.0,40.13,117.53710849060477,0.0,137.95418659385768,599999.999942808
NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3ccc(-c4ccc(Nc5nc(Cl)nc(Nc6ccc(N=Nc7cc8c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc8cc7S(=O)(=O)[O-])c(NC(N)=O)c6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)n2)ccc1N=Nc1cc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc2cc1S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1834.2740000000003,-18.61199999999996,353.9326000000003,114.0,40.0,8.0,62.0,23.0,554.0,10.0,0.0,0.0,10.0,742.74,830.3805356404114,5.510407081933042e-06,6185.091349333452,58249.9999973077
NC(CO)(CO)CO.[Cl-].[H+],157.597,-5.222699999999997,29.287799999999997,9.0,4.0,4.0,5.0,3.0,58.0,0.0,0.0,0.0,0.0,86.71000000000001,61.19456094666507,-2.4499998250000135e-07,63.25838096618137,560999.999989344
O=S(=O)([O-])OOS(=O)(=O)[O-].[K+].[K+],270.322,-8.137,21.5644,12.0,8.0,0.0,12.0,3.0,62.0,0.0,0.0,0.0,0.0,132.86,154.05110385110746,-4.0499995882500426e-07,251.01955000865388,59999.9999943701
O=S(=O)([O-])[O-].OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,406.2830000000001,-3.731599999999998,81.00100000000002,23.0,12.0,8.0,15.0,8.0,144.0,0.0,0.0,0.0,0.0,242.1,134.46041271226528,-2.7301587005687826e-07,293.0526361581512,37700000.0020157
Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccccc1)C(S(=O)(=O)[O-])=C2.[Na+].[Na+],616.5010000000003,-2.9449999999999976,135.59439999999992,41.0,14.0,2.0,19.0,7.0,200.0,3.0,0.0,1.0,4.0,249.74,276.4104841227516,2.939997127407122e-06,1829.1441111315776,32349.9999983742
O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1.[Na+],350.331,0.8689000000000004,84.19400000000002,24.0,6.0,1.0,8.0,3.0,116.0,3.0,0.0,0.0,3.0,102.15,160.45320908673392,2.0833316520152844e-06,1002.2660761116824,26829.9999990896
Cc1ccc(O)cc1,108.14,1.7006199999999998,32.843799999999995,8.0,1.0,1.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,48.59057898608958,3.0324555320336755,143.24662946459569,21500.0000011882
Nc1c(S(=O)(=O)[O-])cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O.[Na+],422.4380000000001,-0.3031000000000001,102.62030000000004,29.0,7.0,2.0,9.0,3.0,146.0,2.0,1.0,2.0,4.0,129.39,190.65120464713627,2.4024975285276742e-06,1108.0949100438745,21349.9999980449
Nc1c(S(=O)(=O)[O-])cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+],416.3900000000002,-0.3040999999999996,101.8493,29.0,7.0,2.0,9.0,3.0,140.0,3.0,0.0,1.0,4.0,129.39,188.52447732034992,2.402497651752388e-06,1257.3632336638038,2789.99999998112
CCOC(=O)c1ccc(O)c(O)c1,182.175,1.2744999999999995,45.728100000000026,13.0,4.0,2.0,4.0,2.0,70.0,1.0,0.0,0.0,1.0,66.76,75.38976429662947,2.9029492111309567,319.3907822709721,2539.99999986485
Cc1ccc(N(C)N=CC2=[N+](C)c3ccccc3C2(C)C)cc1.[Cl-],341.8860000000001,1.1272199999999997,98.39340000000004,24.0,2.0,0.0,4.0,3.0,126.0,2.0,0.0,1.0,3.0,18.61,150.28588248850795,2.083331575070974e-06,788.7861896821478,16020.0000017625
N#CCCC#N,80.09,0.81376,20.459999999999997,6.0,2.0,0.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,47.58,36.6192367339568,2.783540827789881,79.09616281328597,119899.999990118
Cc1cc(C2(c3ccc(NNC4=C(S(=O)(=O)[O-])C=C5C=CC(=O)C=C5C4=O)c(C)c3)CCCCC2)ccc1NNC1=C(S(=O)(=O)[O-])C=C2C=CC(=O)C=C2C1=O.[Na+].[Na+],840.8440000000004,-1.9429599999999945,203.82619999999972,58.0,14.0,4.0,18.0,10.0,288.0,2.0,1.0,5.0,7.0,230.79999999999995,379.0307769441281,3.203326395118321e-06,2488.206580292957,117469.999996422
CCCCNCCO,117.19199999999998,0.3683999999999999,34.863499999999995,8.0,2.0,2.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,32.26,50.90805753561664,2.53006045688352,33.50977500432694,999999.999990167
NCCO,61.084,-1.0626000000000002,16.140200000000004,4.0,2.0,2.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,46.25,25.238317591434885,1.9747448713915892,8.0,999999.999954242
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,250.275,1.9306,61.665400000000034,17.0,4.0,2.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,74.60000000000001,98.70236321173964,2.496128967193728,561.0601341830188,1099.99999997028
C/C=C/c1ccc(OC)cc1,148.20499999999998,2.728300000000001,47.70200000000003,11.0,1.0,0.0,1.0,2.0,58.0,1.0,0.0,0.0,1.0,9.23,67.31511377440602,2.8240417350315044,233.5546192881468,111.000000005097
Nc1nc2[nH]cc(CCc3ccc(C(=O)O)cc3)c2c(=O)[nH]1,298.302,1.3168,81.93610000000001,22.0,4.0,4.0,7.0,4.0,112.0,3.0,0.0,0.0,3.0,124.86,124.37061323268962,1.8204944607870932,893.2867138409149,79.4999999986379
Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,251.688,3.6403000000000016,66.59640000000002,17.0,2.0,1.0,4.0,3.0,88.0,2.0,0.0,0.0,2.0,35.25,103.7756769962851,2.0709468269726354,530.577953854568,5.10000000021151
C1COCCN1.NS(=O)(=O)O,184.217,-1.6458999999999984,39.42469999999999,11.0,4.0,3.0,7.0,0.0,68.0,0.0,1.0,1.0,1.0,101.65,65.60138900181613,1.8666666404833333e-07,155.02130455739126,984500.000009227
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,302.323,0.4945999999999999,74.76900000000003,21.0,7.0,0.0,7.0,14.0,120.0,0.0,0.0,0.0,0.0,80.29000000000002,123.99506279823888,3.0871241800658007,284.4443837591306,95600.0000062932
O=C1CCC(C(=O)[O-])N1.O=C1CCC(C(=O)[O-])N1.[Zn+2],321.6039999999999,-3.972699999999999,52.34340000000002,19.0,6.0,2.0,9.0,2.0,100.0,0.0,2.0,2.0,2.0,138.46,121.23550721821782,3.23999994618e-07,350.21616690607414,94000.0000034162
CN(C)CC(=O)[O-].[K+],141.21099999999998,-4.698099999999998,23.56099999999999,8.0,3.0,0.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,43.370000000000005,91.4722315888251,0.0,74.43856189774726,910000.000034409
O=[Se]([O-])[O-].[Na+].[Na+],172.93699999999998,-8.8696,6.440499999999999,6.0,3.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,63.19,84.44067163269857,-4.4999999250000016e-08,31.774437510817343,897999.999950202
C#CC(C)(C)N,83.134,0.3569000000000001,27.099399999999992,6.0,1.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,26.02,38.53813557428796,3.552734354515761,70.919684538544,894199.999981992
CCCCC(CC)(CO)CO,160.257,1.5576,46.42060000000002,11.0,2.0,2.0,2.0,6.0,68.0,0.0,0.0,0.0,0.0,40.46,69.24725544739442,3.8352571576460592,79.2988603028468,8799.99999935484
CC/C=C(\C)C=O,98.14499999999998,1.5416,30.111999999999988,7.0,1.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,17.07,44.035880667672096,3.490361883601098,82.18080946738405,8600.00000020745
N#C[O-].[K+],81.11500000000001,-4.16822,5.613,4.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,46.85,66.84862915685686,0.0,29.509775004326936,750000.00004914
O=P[O-].[K+],102.07,-3.4426,7.6065,4.0,2.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,40.13,68.2975873602204,0.0,13.509775004326936,744000.000042933
CCCCCCC(O)CO,146.23,1.3099999999999998,41.851600000000005,10.0,2.0,2.0,2.0,6.0,62.0,0.0,0.0,0.0,0.0,40.46,62.88231333299782,2.8861627976234385,64.27793097483524,7500.00000004948
CCCCO,74.12299999999999,0.7787999999999999,21.9938,5.0,1.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,20.23,32.62831112321538,2.19060968716425,11.119415478763749,65999.9999965664
O=S(=O)([O-])[O-].[Fe+2],151.908,-1.3404999999999996,10.4746,6.0,4.0,0.0,6.0,0.0,38.0,0.0,0.0,0.0,0.0,80.26,45.60180282394836,0.0,90.7164928725825,649999.999954728
